Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Total Premium
6833,1011618,14618,3,2012,149,1011.2503520547947
6834,1011675,14675,33,2009,352,2442.5709
6835,1011735,14735,47,2007,127,1458.8996671232876
6836,1011866,14866,63,2009,492,3342.5709
6837,1012103,15103,67,2009,146,1422.6037767123287
6838,1012246,15246,83,2012,309,1416.5544616438356
6839,1012308,15308,70,2009,451,1222.9763794520547
6840,1012638,15638,63,2010,88,769.2777493150685
6841,1012830,15830,62,2009,428,1241.124324657534
6842,1013159,16159,67,2011,320,811.6229547945206
6843,1013165,16165,68,2011,137,2622.5709
6844,1013173,16173,30,2009,182,1235.075009589041
6845,1013451,16451,50,2005,543,1604.0832287671233
6846,1013471,16471,46,2012,536,2622.5709
6847,1013974,16974,71,2013,226,1170.5709
6848,1014106,17106,79,2006,18,1646.4284342465753
6849,1014202,17202,33,2007,11,2778.5709
6850,1014273,17273,14,2013,12,1253.2229547945205
6851,1014519,17519,52,2005,120,1519.3928178082192
6852,1014775,17775,50,2007,168,3426.5709
6853,1014872,17872,24,2006,326,1350.0119958904108
6854,1015116,18116,68,2010,159,974.9544616438358
6855,1015290,18290,51,2013,120,1380.2585712328766
6856,1015384,18384,54,2007,507,1809.7599410958903
6857,1015535,18535,80,2007,517,2538.5709
6858,1015688,18688,40,2008,94,1773.4640506849314
6859,1015741,18741,63,2007,222,1960.9928178082191
6860,1015771,18771,28,2006,90,1337.9133657534246
6861,1015924,18924,53,2005,105,1827.90788630137
6862,1016050,19050,53,2010,450,2742.5709
6863,1016302,19302,74,2008,36,3750.5709
6864,1016381,19381,15,2013,165,896.3133657534247
6865,1016687,19687,10,2005,309,1174.5818589041096
6866,1016860,19860,66,2008,230,2742.5709
6867,1017603,20603,42,2005,73,2088.0284342465757
6868,1018166,21166,46,2008,227,1537.5407630136986
6869,1018255,21255,50,2006,215,1658.5270643835615
6870,1018401,21401,64,2009,594,1204.8284342465752
6871,1018421,21421,36,2012,34,1156.43391369863
6872,1019247,22247,31,2007,158,1114.088708219178
6873,1019469,22469,62,2012,299,2214.5709
6874,1019532,22532,66,2008,393,2826.5709
6875,1019641,22641,82,2008,474,1458.8996671232876
6876,1019652,22652,78,2010,495,1519.3928178082192
6877,1019766,22766,80,2008,361,1150.384598630137
6878,1019966,22966,86,2012,344,3450.5709
6879,1020016,23016,38,2006,137,4458.5709
6880,1020135,23135,71,2012,315,1818.5709
6881,1020160,23160,37,2013,451,2154.5709
6882,1020274,23274,9,2013,416,1325.8147356164384
6883,1020573,23573,49,2010,417,1422.6037767123287
6884,1020829,23829,53,2013,359,2046.5709
6885,1021011,24011,61,2006,392,3870.5709
6886,1021136,24136,51,2007,591,1470.9982972602738
6887,1021146,24146,80,2012,9,872.1161054794521
6888,1021263,24263,45,2009,110,3078.5709
6889,1021316,24316,72,2008,162,1682.7243246575342
6890,1021472,24472,65,2010,233,2274.5709
6891,1021501,24501,65,2007,314,2305.8037767123287
6892,1021609,24609,37,2010,138,2358.5709
6893,1021677,24677,46,2005,47,1942.8448726027398
6894,1021942,24942,31,2006,183,2694.5709
6895,1022112,25112,63,2006,243,2790.5709
6896,1022144,25144,57,2011,410,1854.5709
6897,1022229,25229,63,2011,329,1174.5818589041096
6898,1022509,25509,43,2013,104,896.3133657534247
6899,1022527,25527,7,2007,85,4062.5709
6900,1022755,25755,61,2007,270,5010.5709
6901,1022789,25789,69,2009,569,4662.5709
6902,1023175,26175,30,2006,296,4350.5709
6903,1023487,26487,11,2005,127,1531.4914479452054
6904,1023672,26672,32,2009,67,2814.5709
6905,1023708,26708,78,2012,56,1914.5709
6906,1023925,26925,13,2010,17,2490.5709
6907,1023984,26984,21,2011,22,599.8969273972604
6908,1024118,27118,56,2012,328,690.6366534246575
6909,1024140,27140,74,2009,544,2202.9654205479455
6910,1024158,27158,72,2008,293,1525.4421328767123
6911,1024227,27227,51,2006,264,2082.5709
6912,1024293,27293,13,2013,562,2490.5709
6913,1024307,27307,8,2006,72,5010.5709
6914,1024548,27548,55,2012,111,1779.5133657534245
6915,1024765,27765,55,2011,345,1918.647612328767
6916,1024995,27995,48,2012,101,1962.5709
6917,1025690,28690,48,2008,145,1743.2174753424656
6918,1026331,29331,56,2006,484,1979.1407630136985
6919,1026334,29334,59,2008,508,2802.5709
6920,1026384,29384,37,2006,85,1041.4969273972602
6921,1026520,29520,54,2006,220,2574.5709
6922,1026964,29964,39,2007,277,1894.4503520547944
6923,1027540,30540,58,2005,131,3990.5709
6924,1027560,30560,87,2006,391,1192.729804109589
6925,1027591,30591,75,2010,5,2646.5709
6926,1027664,30664,42,2008,246,2646.5709
6927,1027682,30682,66,2007,472,1640.3791191780822
6928,1027928,30928,80,2011,275,1035.447612328767
6929,1028375,31375,32,2010,272,926.5599410958905
6930,1028661,31661,72,2005,46,3462.5709
6931,1028690,31690,50,2011,286,769.2777493150685
6932,1028752,31752,61,2006,594,2838.5709
6933,1028925,31925,87,2012,157,2994.5709
6934,1029068,32068,62,2009,158,1755.316105479452
6935,1029163,32163,37,2007,73,2009.3873383561643
6936,1029530,32530,70,2011,230,1410.5051465753425
6937,1029678,32678,27,2010,162,1156.43391369863
6938,1029817,32817,76,2012,313,2262.5709
6939,1029916,32916,80,2011,521,1602.5709
6940,1000013,3013,67,2013,355,1026.5709
6941,1000019,3019,2,2011,282,890.2640506849316
6942,1000042,3042,46,2012,340,2010.5709
6943,1000057,3057,65,2008,464,2118.2750095890415
6944,1000098,3098,45,2007,63,3366.5709
6945,1000184,3184,31,2011,9,793.4750095890412
6946,1000263,3263,68,2008,433,2982.5709
6947,1000319,3319,66,2005,307,1948.8941876712329
6948,1000347,3347,62,2006,195,4170.5709
6949,1000348,3348,36,2011,156,1416.5544616438356
6950,1000350,3350,67,2008,115,1906.5489821917809
6951,1000430,3430,13,2011,21,1770.5709
6952,1000440,3440,79,2006,158,1380.2585712328766
6953,1000477,3477,38,2012,426,872.1161054794521
6954,1000496,3496,28,2006,387,1337.9133657534246
6955,1000529,3529,34,2013,144,2190.5709
6956,1000589,3589,12,2011,51,1150.384598630137
6957,1000611,3611,37,2012,275,2550.5709
6958,1000664,3664,10,2010,352,1722.5709
6959,1000801,3801,41,2013,365,3258.5709
6960,1000807,3807,13,2008,85,4758.5709
6961,1000844,3844,78,2006,309,1325.8147356164384
6962,1000880,3880,76,2006,169,4674.5709
6963,1000950,3950,61,2009,547,2245.3106260273976
6964,1001008,4008,85,2012,211,2550.5709
6965,1001025,4025,20,2005,364,2358.5709
6966,1001087,4087,49,2012,86,1062.5709
6967,1001270,4270,53,2010,281,2490.5709
6968,1001603,4603,65,2013,470,926.5599410958905
6969,1001604,4604,11,2012,198,974.9544616438358
6970,1001615,4615,12,2009,184,944.70788630137
6971,1001663,4663,44,2009,253,1555.6887082191781
6972,1001667,4667,25,2005,97,1797.661310958904
6973,1001691,4691,74,2011,585,1229.0256945205479
6974,1001783,4783,52,2010,484,1095.9407630136986
6975,1001841,4841,8,2013,181,1890.5709
6976,1001844,4844,51,2013,86,1053.5955575342466
6977,1001871,4871,35,2012,83,938.6585712328767
6978,1001888,4888,85,2006,135,3726.5709
6979,1001895,4895,48,2005,439,1888.4010369863013
6980,1001957,4957,78,2006,581,2372.3462424657537
6981,1002015,5015,4,2011,271,1614.5709
6982,1002074,5074,38,2005,268,1398.4065164383562
6983,1002134,5134,37,2006,27,896.3133657534247
6984,1002165,5165,45,2006,152,1579.8859684931506
6985,1002261,5261,73,2009,80,3330.5709
6986,1002278,5278,42,2009,310,2538.5709
6987,1002334,5334,61,2011,134,1549.6393931506848
6988,1002335,5335,57,2009,21,1295.5681602739726
6989,1002356,5356,73,2006,587,1858.1544616438355
6990,1002413,5413,29,2008,243,2658.5709
6991,1002444,5444,27,2011,38,974.9544616438358
6992,1002446,5446,6,2005,249,3786.5709
6993,1002469,5469,16,2010,397,3042.5709
6994,1002610,5610,51,2006,418,1561.7380232876712
6995,1002651,5651,65,2011,20,1452.8503520547945
6996,1002667,5667,85,2010,341,1688.7736397260273
6997,1002685,5685,75,2006,106,2051.7325438356165
6998,1002692,5692,37,2009,46,2946.5709
6999,1002793,5793,24,2010,328,2286.5709
7000,1002852,5852,55,2011,486,1640.3791191780822
7001,1002860,5860,38,2013,291,822.5709
7002,1002888,5888,85,2009,37,1967.0421328767122
7003,1002906,5906,74,2013,219,1912.598297260274
7004,1002917,5917,79,2007,334,1543.5900780821917
7005,1002959,5959,40,2011,234,2622.5709
7006,1003000,6000,71,2008,270,5130.5709
7007,1003019,6019,82,2007,17,2130.3736397260277
7008,1003050,6050,31,2010,213,2214.5709
7009,1003116,6116,42,2009,327,1902.5709
7010,1003141,6141,54,2009,472,3006.5709
7011,1003175,6175,5,2008,9,4746.5709
7012,1003237,6237,73,2009,476,1174.5818589041096
7013,1003306,6306,16,2005,90,4398.5709
7014,1003314,6314,42,2011,96,1017.2996671232878
7015,1003341,6341,7,2009,313,2094.5709
7016,1003388,6388,41,2005,179,3042.5709
7017,1003389,6389,79,2007,515,2958.5709
7018,1003473,6473,84,2012,510,1489.1462424657534
7019,1003533,6533,68,2013,393,2202.5709
7020,1003624,6624,72,2005,276,4098.5709
7021,1003639,6639,41,2012,449,2346.5709
7022,1003673,6673,43,2011,123,672.4887082191782
7023,1003803,6803,37,2006,36,1942.8448726027398
7024,1003808,6808,60,2010,356,3678.5709
7025,1003816,6816,8,2013,380,1602.5709
7026,1003829,6829,28,2007,103,1265.3215849315068
7027,1003873,6873,42,2013,89,944.70788630137
7028,1003894,6894,37,2006,312,1936.7955575342464
7029,1003899,6899,27,2007,27,3246.5709
7030,1003906,6906,72,2008,574,3606.5709
7031,1003921,6921,32,2009,333,1313.716105479452
7032,1003993,6993,43,2006,378,2178.7681602739726
7033,1004004,7004,75,2010,139,2694.5709
7034,1004025,7025,77,2011,331,1156.43391369863
7035,1004074,7074,68,2007,79,4218.5709
7036,1004077,7077,73,2011,451,2226.5709
7037,1004095,7095,6,2007,213,2394.5709
7038,1004116,7116,34,2005,311,1652.4777493150684
7039,1004140,7140,29,2006,332,2946.5709
7040,1004162,7162,52,2006,249,1833.957201369863
7041,1004201,7201,66,2006,388,3498.5709
7042,1004277,7277,68,2013,420,1368.1599410958904
7043,1004281,7281,43,2008,330,1882.3517219178082
7044,1004289,7289,67,2007,190,4254.5709
7045,1004366,7366,27,2011,211,1566.5709
7046,1004376,7376,81,2012,197,2022.5709
7047,1004463,7463,53,2012,72,902.3626808219178
7048,1004535,7535,20,2012,184,1271.3709
7049,1004567,7567,38,2011,533,1604.0832287671233
7050,1004612,7612,12,2006,325,1398.4065164383562
7051,1004691,7691,68,2013,32,2490.5709
7052,1004692,7692,80,2013,427,1386.3078863013698
7053,1004773,7773,59,2013,484,2370.5709
7054,1004877,7877,83,2011,46,1218.5709
7055,1004965,7965,34,2005,344,1731.1188452054794
7056,1005012,8012,5,2009,428,1343.9626808219177
7057,1005085,8085,8,2013,89,1622.2311739726026
7058,1005140,8140,35,2011,171,751.1298041095891
7059,1005243,8243,41,2007,241,1561.7380232876712
7060,1005265,8265,31,2010,152,2658.5709
7061,1005295,8295,56,2006,596,3786.5709
7062,1005354,8354,4,2013,472,533.3544616438356
7063,1005461,8461,70,2012,55,1622.2311739726026
7064,1005597,8597,7,2010,66,890.2640506849316
7065,1005722,8722,66,2011,302,1265.3215849315068
7066,1005751,8751,34,2013,330,714.8339136986302
7067,1005762,8762,41,2011,408,1362.5709
7068,1005806,8806,79,2013,348,3366.5709
7069,1005827,8827,60,2012,65,1494.5709
7070,1005895,8895,36,2010,253,3414.5709
7071,1005976,8976,80,2009,65,1229.0256945205479
7072,1006004,9004,28,2007,188,3414.5709
7073,1006013,9013,18,2012,113,1229.0256945205479
7074,1006079,9079,57,2006,429,1924.6969273972602
7075,1006147,9147,29,2013,471,1446.5709
7076,1006192,9192,9,2009,295,3162.5709
7077,1006211,9211,84,2013,199,866.066790410959
7078,1006264,9264,79,2013,39,2658.5709
7079,1006312,9312,59,2006,526,2106.5709
7080,1006316,9316,59,2008,490,4194.5709
7081,1006358,9358,40,2013,201,914.4613109589042
7082,1006436,9436,85,2010,150,4566.5709
7083,1006445,9445,39,2008,197,4662.5709
7084,1006507,9507,78,2005,482,3738.5709
7085,1006515,9515,68,2008,85,896.3133657534247
7086,1006517,9517,14,2011,23,3666.5709
7087,1006564,9564,79,2010,394,1180.6311739726027
7088,1006570,9570,28,2009,114,2982.5709
7089,1006579,9579,50,2005,339,3186.5709
7090,1006592,9592,20,2012,153,999.1517219178082
7091,1006612,9612,49,2006,596,2562.5709
7092,1006623,9623,63,2007,91,1986.5709
7093,1006636,9636,55,2011,165,2658.5709
7094,1006680,9680,80,2011,502,2934.5709
7095,1006711,9711,79,2007,321,3066.5709
7096,1006742,9742,64,2009,422,2622.5709
7097,1006743,9743,80,2007,19,1156.43391369863
7098,1006769,9769,72,2012,287,1277.420215068493
7099,1006819,9819,56,2012,14,678.5380232876713
7100,1006909,9909,39,2008,258,1525.4421328767123
7101,1006961,9961,43,2007,333,1464.9489821917807
7102,1007014,10014,15,2005,133,3870.5709
7103,1007035,10035,58,2007,488,3366.5709
7104,1007059,10059,52,2005,445,2009.3873383561643
7105,1007078,10078,37,2007,167,2802.5709
7106,1007082,10082,82,2005,582,1725.0695301369863
7107,1007098,10098,60,2011,326,1362.1106260273973
7108,1007099,10099,80,2011,13,860.0174753424658
7109,1007102,10102,72,2011,212,1271.3709
7110,1007110,10110,46,2006,274,1477.0476123287672
7111,1007304,10304,56,2012,197,745.0804890410959
7112,1007329,10329,42,2013,54,1404.4558315068493
7113,1007399,10399,47,2011,573,1295.5681602739726
7114,1007488,10488,81,2005,370,2215.0640506849318
7115,1007495,10495,40,2005,43,1610.1325438356164
7116,1007598,10598,28,2007,137,1222.9763794520547
7117,1007606,10606,58,2013,295,1198.779119178082
7118,1007784,10784,86,2009,324,1083.8421328767122
7119,1007842,10842,81,2006,473,4770.5709
7120,1007985,10985,65,2011,28,1350.0119958904108
7121,1008014,11014,32,2005,42,3714.5709
7122,1008018,11018,21,2012,36,1229.0256945205479
7123,1008029,11029,26,2005,356,3642.5709
7124,1008031,11031,69,2007,446,1434.702406849315
7125,1008102,11102,34,2008,379,3090.5709
7126,1008238,11238,73,2007,509,3618.5709
7127,1008286,11286,79,2011,292,2406.5709
7128,1008358,11358,51,2012,136,2514.5709
7129,1008365,11365,71,2006,518,1434.702406849315
7130,1008488,11488,58,2013,496,987.053091780822
7131,1008625,11625,59,2008,81,1337.9133657534246
7132,1008630,11630,68,2012,336,872.1161054794521
7133,1008635,11635,74,2007,363,878.1654205479452
7134,1008657,11657,56,2005,89,1531.4914479452054
7135,1008671,11671,74,2012,555,1071.743502739726
7136,1008678,11678,35,2011,506,1114.088708219178
7137,1008689,11689,43,2012,396,2190.5709
7138,1008771,11771,28,2006,236,2442.5709
7139,1008786,11786,55,2011,194,2370.5709
7140,1008810,11810,75,2005,239,1531.4914479452054
7141,1008812,11812,72,2013,485,1295.5681602739726
7142,1008827,11827,41,2011,579,1138.2859684931507
7143,1008879,11879,87,2009,34,1477.0476123287672
7144,1008933,11933,43,2011,193,920.5106260273973
7145,1008953,11953,63,2008,131,2658.5709
7146,1009033,12033,72,2005,2,1446.8010369863014
7147,1009077,12077,17,2012,455,545.453091780822
7148,1009132,12132,44,2005,111,1470.9982972602738
7149,1009192,12192,85,2010,303,2586.5709
7150,1009236,12236,61,2006,215,1331.8640506849315
7151,1009278,12278,79,2006,441,1991.239393150685
7152,1009449,12449,69,2008,132,1779.5133657534245
7153,1009472,12472,17,2012,4,1182.5709
7154,1009507,12507,50,2006,180,3318.5709
7155,1009522,12522,59,2010,575,2538.5709
7156,1009537,12537,86,2008,294,1900.4996671232875
7157,1009538,12538,76,2009,84,3834.5709
7158,1009555,12555,64,2008,555,3102.5709
7159,1009660,12660,68,2009,463,1247.1736397260274
7160,1009672,12672,34,2011,418,2346.5709
7161,1009740,12740,23,2013,519,2958.5709
7162,1009786,12786,67,2009,279,1622.2311739726026
7163,1009859,12859,81,2005,237,1343.9626808219177
7164,1009872,12872,48,2010,475,2027.5352835616438
7165,1009874,12874,17,2011,600,2910.5709
7166,1009892,12892,2,2010,342,2154.5709
7167,1009940,12940,68,2013,6,2214.5709
7168,1010009,13009,85,2012,510,2058.5709
7169,1010119,13119,45,2012,214,978.5709
7170,1010122,13122,52,2010,177,1343.9626808219177
7171,1010132,13132,26,2012,598,1144.3352835616438
7172,1010134,13134,4,2013,332,1602.5709
7173,1010135,13135,56,2007,562,2033.5845986301367
7174,1010165,13165,82,2007,90,1846.0558315068492
7175,1010211,13211,63,2005,411,3714.5709
7176,1010263,13263,83,2012,484,2742.5709
7177,1010299,13299,64,2012,347,1053.5955575342466
7178,1010324,13324,44,2006,66,3114.5709
7179,1010365,13365,9,2009,47,2478.5709
7180,1010381,13381,80,2005,514,3006.5709
7181,1010385,13385,28,2008,14,1229.0256945205479
7182,1010393,13393,26,2010,279,2262.5709
7183,1010405,13405,60,2006,15,3042.5709
7184,1010440,13440,58,2012,592,2118.5709
7185,1010448,13448,71,2008,260,1392.3572013698629
7186,1010493,13493,36,2012,307,1878.5709
7187,1010515,13515,28,2007,317,1974.5709
7188,1010528,13528,37,2008,143,1229.0256945205479
7189,1010546,13546,22,2005,358,1676.675009589041
7190,1010594,13594,29,2012,164,1638.5709
7191,1010605,13605,39,2012,516,829.7709000000001
7192,1010627,13627,55,2013,310,3558.5709
7193,1010654,13654,56,2012,430,999.1517219178082
7194,1010672,13672,6,2013,136,2538.5709
7195,1010721,13721,59,2008,200,1830.5709
7196,1010731,13731,71,2008,302,4302.5709
7197,1010806,13806,28,2007,29,1803.7106260273972
7198,1010840,13840,11,2009,116,1507.2941876712327
7199,1010844,13844,78,2007,365,1634.329804109589
7200,1010862,13862,50,2008,459,2874.5709
7201,1010870,13870,72,2013,136,1938.5709
7202,1010892,13892,76,2012,281,1422.6037767123287
7203,1011033,14033,51,2007,576,3342.5709
7204,1011266,14266,59,2013,48,1688.7736397260273
7205,1011308,14308,61,2007,526,2814.5709
7206,1011330,14330,54,2008,299,3078.5709
7207,1011331,14331,83,2006,40,1912.598297260274
7208,1011341,14341,42,2013,66,702.7352835616439
7209,1011345,14345,63,2007,549,1770.5709
7210,1011578,14578,46,2006,246,3870.5709
7211,1011654,14654,43,2009,104,3438.5709
7212,1011682,14682,59,2007,11,1676.675009589041
7213,1011712,14712,41,2012,372,2586.5709
7214,1011713,14713,69,2010,472,2094.5709
7215,1011743,14743,58,2007,154,3006.5709
7216,1011858,14858,76,2005,558,3462.5709
7217,1011862,14862,73,2008,262,2754.5709
7218,1011944,14944,50,2013,33,2790.5709
7219,1012032,15032,65,2010,486,993.1024068493151
7220,1012192,15192,38,2009,398,1428.6530917808218
7221,1012263,15263,55,2010,475,3522.5709
7222,1012298,15298,42,2011,221,563.6010369863014
7223,1012320,15320,82,2011,38,926.5599410958905
7224,1012325,15325,31,2008,167,1095.9407630136986
7225,1012345,15345,35,2008,265,3102.5709
7226,1012373,15373,46,2013,314,2610.5709
7227,1012518,15518,30,2012,500,2346.5709
7228,1012678,15678,58,2010,502,2610.5709
7229,1012703,15703,78,2011,254,1694.8229547945205
7230,1012720,15720,43,2009,196,2202.5709
7231,1012798,15798,29,2005,344,4290.5709
7232,1012992,15992,72,2009,564,1507.2941876712327
7233,1012995,15995,75,2013,184,841.8695301369863
7234,1012996,15996,36,2008,106,1543.5900780821917
7235,1013143,16143,50,2005,525,1422.6037767123287
7236,1013161,16161,34,2005,420,2463.0859684931506
7237,1013209,16209,26,2010,390,1120.138023287671
7238,1013227,16227,45,2012,161,908.411995890411
7239,1013275,16275,66,2008,459,1362.1106260273973
